code,lon,lat,name,city
LSZA,8.910278,46.003611,Lugano,Lugano
LSZL,8.878611,46.160833,Locarno,Locarno
LIMA,7.603761,45.085953,Aeritalia,Torino
LIMF,7.649594,45.201786,Caselle,Torino
LIMC,8.723056,45.63,Malpensa,Milan
LIMN,8.665278,45.531111,Cameri Mil,Cameri
LIML,9.278333,45.449444,Linate,Milan
LIPL,10.270278,45.435833,Ghedi Mil,Ghedi
LIME,9.700278,45.668889,Orio Al Serio,Bergamo
LIPX,10.887917,45.396361,Villafranca,Verona
LIPO,10.330634,45.429075,Montichiari,Brescia
LIMZ,7.621819,44.54595,Levaldigi,Cuneo
LIMJ,8.837564,44.413481,Sestri,Genoa
LIMG,8.125331,44.045689,Albenga,Albenga
LIMP,10.295278,44.822222,Parma,Parma
LIMS,9.720556,44.913889,Piacenza Mil,Piacenza
LIQW,9.988889,44.088889,Luni Mil,Sarzana
LIRP,10.395528,43.68275,San Giusto,Pisa
LIRQ,11.202905,43.808764,Peretola,Florence
LFKC,8.793055,42.520278,St Catherine,Calvi
LFKB,9.484722,42.55,Poretta,Bastia
LIRS,11.071945,42.759722,Grosseto Mil,Grosseto
LFKJ,8.8025,41.923889,Campo Dell' Oro,Ajaccio
LFKF,9.096667,41.502222,Figari/Sud Corse,Figari/Sud Corse
LFKS,9.405278,41.926389,Solenzara,Solenzara
LIEO,9.517778,40.898611,Costa Smeralda,Olbia
LIEA,8.288531,40.63122,Fertilia,Alghero
LIED,8.971667,39.353889,Decimomannu Mil,Decimomannu
LIEE,9.05625,39.247194,Elmas Mil,Cagliari
DABB,7.809444,36.822222,Rabah Bitat,Annaba
DTKA,8.876945,36.98,7 November,Tabarka
DTTB,9.791453,37.245447,Sidi Ahmed Air Base,Sidi Ahmed Air Base
DTTA,10.226944,36.851111,Carthage,Tunis
DABS,8.125556,35.4325,Cheikh Larbi Tebessi,Tebessa
DTMB,10.754722,35.758056,Habib Bourguiba,Monastir
DTTZ,8.110556,33.939722,Nefta,Tozeur
DTTF,8.813611,34.415556,Ksar,Gafsa
DTTX,10.688611,34.720556,Thyna,Sfax
DTTG,10.103333,33.876919,Gabes,Gabes
DTTJ,10.777222,33.875556,Zarzis,Djerba
DTTR,9.266666,31.716667,El Borma,El Borma
DTTD,10.382108,32.306156,Remada,Remada
DAAP,8.617778,26.723611,Takhamalt,Illizi
DAUZ,9.642778,28.051389,In Amenas,Zarzaitine
DAAJ,9.451945,24.293055,Tiska,Djanet
DRZA,7.990389,16.962306,Manu Dayak,Agades
DRZR,8.993467,13.787584,Zinder,Zinder
DNKN,8.523653,12.048036,Mallam Aminu Kano,Kano
FGSL,8.708708,3.755294,Malabo,Malabo
FKKD,9.708333,4.011667,Douala,Douala
FGBT,9.802823,1.901042,Bata,Bata
FOOG,8.751389,-0.719167,Port Gentil,Port Gentil
ENRS,12.103333,67.527778,Rost,Rost
ENSH,14.669167,68.243333,Helle,Svolvaer
ENLK,13.609444,68.1525,Leknes,Leknes
ENBO,14.365278,67.269167,Bodo,Bodo
ENRA,14.301389,66.363889,Rossvoll,Mo I Rana
ENST,12.472216,65.959714,Stokka,Sandnessjoen
ENBN,12.2175,65.461111,Bronnoy,Bronnoysund
ENMS,13.215278,65.783611,Kjaerstad,Mosjoen
ENNM,11.578611,64.472222,Namsos,Namsos
ENRO,11.345,62.578889,Roros,Roros
ESOK,13.3375,59.444722,Karlstad,Karlstad
ESIB,12.711236,58.428469,Satenas AB,Satenas
ESGP,11.870555,57.775556,Save AB,Goteborg
ESGT,12.345,58.318056,Trollhattan-Vanersborg,Trollhattan-Vanersborg
ESGG,12.291111,57.66,Landvetter,Goteborg
ESGR,13.972778,58.456111,Skovde,Skovde
ESGJ,14.069167,57.758334,Jonkoping,Jonkoping
ESMT,12.82,56.690833,Halmstad AB,Halmstad
ESTA,12.855,56.291111,Angelholm AB,Angelholm
ESMX,14.728764,56.930331,Kronoberg,Vaxjo
EKRK,12.131428,55.585567,Roskilde,Copenhagen
EKCH,12.655972,55.617917,Kastrup,Copenhagen
ESTL,13.206945,56.085278,Ljungbyhed AB,Ljungbyhed
ESMS,13.353333,55.548333,Sturup,Malmo
ESMK,14.085278,55.920556,Kristianstad,Kristianstad
EKRN,14.759558,55.063267,Ronne,Bornholm
ETNL,12.278333,53.918167,Rostock-Laage,Laage
EDAH,14.152347,53.878706,Heringsdorf,Heringsdorf
EPSC,14.902205,53.58473,Goleniow,Szczecin
EDDB,13.520556,52.378611,Schonefeld,Berlin
EDDT,13.287711,52.559686,Tegel,Berlin
EDBC,11.418008,51.855928,Cochstedt/Schneidlingen,Cochstedt/Schneidlingen
EDDP,12.236389,51.424,Leipzig-Halle,Leipzig-Halle
EDAC,12.506361,50.981817,Nobitz,Altenburg
ETSH,13.167667,51.767833,Holzdorf AB,Holzdorf
EDDC,13.767222,51.132778,Dresden,Dresden
EDQM,11.854919,50.288836,Hof-Plauen,Hof-Plauen
LKKV,12.915,50.203056,Karlovy Vary,Karlovy Vary
ETIC,11.941167,49.6995,Grafenwohr AAF,Grafenwohr
LKKB,14.543611,50.121389,Kbely,Kbely
LKVO,14.395541,50.216678,Vodochody,Vodochody
LKPR,14.26,50.100833,Ruzyne,Prague
LKLN,13.274445,49.675278,Line,Plzen
ETIH,11.836167,49.218,Hohenfels AAF,Hohenfels
ETSI,11.534,48.715667,Manching AB,Ingolstadt
EDMO,11.283067,48.081364,Oberpfaffenhofen,Oberpfaffenhofen
ETSE,11.948667,48.322333,Erding AB,Erding
EDDM,11.786086,48.353784,Munich,Munich
LOWL,14.188056,48.235278,Linz,Linz
LOWI,11.343889,47.260278,Innsbruck,Innsbruck
LOWS,13.003333,47.794444,Salzburg,Salzburg
LOWZ,12.788056,47.292778,Zell Am See,Zell Am See
LIPB,11.326472,46.460778,Bolzano,Bolzano
LOXZ,14.746667,47.204167,Zeltweg AB,Zeltweg
LOWK,14.337222,46.642778,Klagenfurt,Klagenfurt
LIPA,12.5965,46.031833,Aviano Mil,Aviano
LIPI,13.055,45.981667,Rivolto Mil,Rivolto
LIPU,11.848058,45.395967,Padova,Padova
LIPS,12.081667,45.688333,Istrana Mil,Treviso
LIPZ,12.351683,45.505136,Tessera,Venice
LIPH,12.197778,45.650833,S.Angelo Mil,Treviso
LIPQ,13.471995,45.827361,Ronchi Dei Legionari,Trieste
LJLJ,14.456047,46.224489,Ljubljana,Ljubljana
LJPZ,13.614978,45.473353,Portoroz,Portoroz
LDRI,14.570267,45.216889,Rijeka,Krk Island
LIPF,11.613611,44.815278,Ferrara,Ferrara
LIPE,11.296944,44.530833,Borgo Panigale,Bologna
LIPK,12.069583,44.19545,Forli,Forli
LIPC,12.308334,44.225,Cervia Mil,Cervia
LIPR,12.609445,44.019444,Rimini Mil,Rimini
LDPL,13.922192,44.893533,Pula,Pula
LIPY,13.360278,43.616667,Falconara Mil,Ancona
LIRZ,12.510167,43.09737,San Egidio,Perugia
LIRV,12.062222,42.434167,Viterbo Mil,Viterbo
LIQN,12.850278,42.426111,Rieti,Rieti
LIBP,14.187161,42.43737,Pescara,Pescara
LIRA,12.597222,41.799444,Ciampino,Rome
LIRE,12.445278,41.659444,Pratica Di Mare Mil,Pratica Di Mare
LIRF,12.238889,41.800278,Fiumicino,Rome
LIRG,12.734722,41.996111,Guidonia Mil,Guidonia
LIRL,12.909167,41.545556,Latina,Latina
LIRU,12.501944,41.953055,Urbe,Rome
LIRH,13.298889,41.646667,Frosinone Mil,Frosinone
LIRN,14.290833,40.884445,Capodichino,Naples
LIRM,14.082778,41.061945,Grazzanise Mil,Grazzanise
LIRI,14.912478,40.620111,Pontecagnano,Salerno
LICJ,13.099444,38.181944,Punta Raisi,Palermo
LICT,12.493556,37.912167,Birgi Mil,Trapani
LICG,11.960833,36.813056,Pantelleria Mil,Pantelleria
LICZ,14.923889,37.405833,Sigonella Mil,Catania
LICD,12.618333,35.498056,Lampedusa,Lampedusa
LMML,14.4775,35.8575,Luqa,Malta
HLLM,13.277778,32.894444,Mitiga,Tripoli
FKKR,13.381111,9.336667,Garoua,Garoua
FKKN,13.56,7.359166,N'gaoundere,N'gaoundere
FKYS,11.5525,3.717222,Nsimalen,Yaounde
FOON,13.434722,-1.651944,M'vengue,Franceville
FCPP,11.886289,-4.814795,Pointe Noire,Pointe Noire
FNCA,12.2,-5.583333,Cabinda,Cabinda
FNSO,12.366667,-6.116667,Soyo,Soyo
FNBC,14.25,-6.266667,M'banza Congo,M'banza Congo
FNLU,13.233911,-8.855492,4th Of February,Luanda
FNBG,13.4,-12.6,17th Of November,Benguela
FNMO,12.166667,-15.216667,Namibe,Namibe
FNUB,13.583333,-14.933333,Lubango,Lubango
FYWB,14.645278,-22.98,Walvis Bay,Walvis Bay
ENSB,15.465555,78.246111,Longyear,Svalbard
ENAN,16.144167,69.2925,Andoya,Andenes
ENDU,18.540278,69.055833,Bardufoss AB,Bardufoss
ENSK,15.026111,68.580833,Skagen,Stokmarknes
ENEV,16.678333,68.488889,Evenes,Harstad-Narvik
ENNK,17.386667,68.436945,Framnes,Narvik
ESUT,15.082778,65.806111,Hemavan,Hemavan
ESUD,17.696667,64.960834,Storuman,Storuman
ESNL,18.717778,64.5475,Lycksele,Lycksele
ESNK,17.768889,63.048611,Kramfors-Solleftea AB,Kramfors-Solleftea
ESNN,17.442778,62.529445,Sundsvall-Harnosand,Sundsvall-Harnosand
ESSD,15.515,60.422222,Borlange AB,Borlange
ESOE,15.04,59.228056,Orebro,Orebro
ESOW,16.633611,59.589444,Vaesteraas AB,Stockholm
ESSA,17.918611,59.651945,Arlanda,Stockholm
ESSB,17.942222,59.354444,Bromma,Stockholm
ESCF,15.522778,58.397778,Malmen AB,Linkoping
ESSL,15.679708,58.406267,Saab,Linkoping
ESSP,16.246289,58.585972,Kungsangen,Norrkoping
ESKN,16.903611,58.788611,Skavsta,Stockholm
ESSV,18.346033,57.662772,Visby,Visby
ESDF,15.265,56.266667,Ronneby AB,Ronneby
ESMQ,16.28745,56.68565,Kalmar,Kalmar
EPGD,18.466222,54.377569,Lecha Walesy,Gdansk
EPPO,16.826325,52.421031,Lawica,Poznan
EPWR,16.885836,51.102683,Strachowice,Wroclaw
LKPD,15.738611,50.013333,Pardubice,Pardubice
LKCV,15.383611,49.94,Caslav,Caslav
LKMT,18.110833,49.696111,Mosnov,Ostrava
LZZI,18.613611,49.233334,Zilina,Zilina
LKTB,16.693889,49.151389,Turany,Brno
LKNA,16.126111,49.166667,Namest,Namest
LOAV,16.260556,47.965,Voslau,Voslau
LOWW,16.569722,48.110278,Schwechat,Vienna
LOAN,16.260277,47.843333,Wiener Neustadt/Ost,Wiener Neustadt/Ost
LOXT,16.118333,48.320833,Langenlebarn Mil,Tulln
LKKU,17.439722,49.029444,Kunovice,Kunovice
LZPP,17.828611,48.625,Piestany,Piestany
LZIB,17.212778,48.17,M.R. Stefanik,Bratislava
LJMB,15.686131,46.479861,Maribor,Maribor
LOWG,15.439167,46.993056,Graz,Graz
LHPA,17.502222,47.364167,Papa,Papa
LHPR,17.813806,47.624556,Gyor-Per,Gyor-Per
LHSM,17.159044,46.686347,Balaton,Sarmellek
LJCE,15.533333,45.896389,Cerklje Mil,Cerklje
LDZA,16.068778,45.742931,Pleso,Zagreb
LHPP,18.242222,45.989167,Pogany,Pecs
LDZD,15.346697,44.108269,Zemunik,Zadar
LQBK,17.2975,44.941333,Banja Luka,Banja Luka
LQTZ,18.724814,44.458636,Tuzla,Tuzla
LQSA,18.331467,43.824583,Sarajevo,Sarajevo
LDSP,16.297964,43.538944,Kastela,Split
LQMO,17.845878,43.2829,Mostar,Mostar
LYTV,18.723286,42.404664,Tivat,Tivat
LDDU,18.268244,42.561353,Cilipi,Dubrovnik
LIBA,15.718056,41.541389,Amendola Mil,Amendola
LIBF,15.535128,41.432903,Gino Lisa,Foggia
LIBD,16.764886,41.138181,Palese Macchie,Bari
LIBV,16.934166,40.765556,Gioia Del Colle Mil,Gioia Del Colle
LIBG,17.399759,40.51735,Grottaglie,Taranto
LIBR,17.948056,40.660556,Casale Mil,Brindisi
LIBN,18.135,40.238333,Lecce Mil,Lecce
LICA,16.241667,38.908334,Terme,Lamezia
LICR,15.653611,38.071945,Reggio Calabria,Reggio Calabria
LIBC,17.079167,38.996667,Crotone,Crotone
LICC,15.063733,37.466228,Fontanarossa,Catania
FTTJ,15.024819,12.124947,Hassan Djamous,N'djamena
FTTD,16.068389,8.620139,Moundou,Moundou
FTTA,18.379444,9.151111,Sarh,Sarh
FEFF,18.519723,4.397778,M'poko,Bangui
FCBB,15.248333,-4.255556,Maya-Maya,Brazzaville
FNUG,15.033333,-7.6,Uige,Uige
FNMA,16.316666,-9.516667,Malange,Malange
FNKU,16.95,-12.4,Bie,Kuito
FNHU,15.755,-12.805,Albano Machado,Huambo
FNGI,15.7,-17.05,N'giva,N'giva
FYOA,15.95,-17.877222,Ondangwa,Ondangwa
FYGF,18.133333,-19.6,Grootfontein,Grootfontein
FYOW,16.6625,-20.430556,Otjiwarongo,Otjiwarongo
FYWH,17.470834,-22.48,Hosea Kutako Intl,Windhoek
FYWE,17.079155,-22.607489,Eros,Windhoek
FYML,17.925,-24.604167,Mariental,Mariental
FYLZ,15.245556,-26.685278,Luderitz,Luderitz
FYKT,18.111666,-26.538889,Keetmanshoop,Keetmanshoop
FASB,17.938889,-29.689444,Springbok,Springbok
FALW,18.165261,-32.968811,Langebaanweg AB,Langebaanweg
FACT,18.604639,-33.968144,Cape Town Intl,Cape Town
ENHK,22.139722,70.486667,Hasvik,Hasvik
ENTC,18.917778,69.681389,Tromso,Tromso
ENSR,20.959722,69.786667,Sorkjosen,Sorkjosen
ESNQ,20.335592,67.821261,Kiruna,Kiruna
ESNG,20.812222,67.133056,Gallivare,Gallivare
ESNX,19.281945,65.590278,Arvidsjaur,Arvidsjaur
ESPE,20.154166,65.876667,Vidsel AB,Vidsel
ESPA,22.123611,65.543333,Kallax AB,Lulea
ESNO,18.9925,63.407778,Ornskoldsvik,Ornskoldsvik
ESNU,20.28,63.793056,Umea,Umea
ESNS,21.076945,64.624722,Skelleftea,Skelleftea
EFVA,21.764167,63.045278,Vaasa,Vaasa
EFPO,21.797778,61.461389,Pori,Pori
EFTU,22.261667,60.514722,Turku,Turku
EFMA,19.896389,60.121944,Mariehamn,Mariehamn
EVVA,21.544164,57.3578,Ventspils Intl,Ventspils
UMKK,20.595,54.89,Khrabrovo,Kaliningrad
EYPA,21.093856,55.973228,Palanga Intl,Palanga
EPWA,20.967122,52.16575,Okecie,Warsaw
EPLL,19.398133,51.721881,Lublinek,Lodz
EPKT,19.080019,50.474253,Pyrzowice,Katowice
EPKK,19.784836,50.07773,Balice,Krakow
EPRZ,22.019,50.109959,Jasionka,Rzeszow
LZSL,19.134167,48.638056,Sliac,Sliac
LZTT,20.241111,49.073611,Tatry,Poprad
LZKZ,21.241111,48.663056,Kosice,Kosice
UKLU,22.264722,48.634722,Uzhhorod,Uzhhorod
LHBP,19.261808,47.439328,Ferihegy,Budapest
LHSN,20.236944,47.123056,Szolnok,Szolnok
LHKE,19.750833,46.917778,Kecskemet,Kecskemet
LHDC,21.615306,47.488917,Debrecen,Debrecen
LROD,21.902408,47.025322,Oradea,Oradea
LHUD,20.090675,46.248603,Szeged,Szeged
LDOS,18.810156,45.462667,Klisa,Osijek
LRTR,21.337872,45.809833,Traian Vuia,Timisoara
LRAR,21.262022,46.17655,Arad,Arad
LYVR,21.309736,45.147708,Vrsac,Vrsac
LYBE,20.307067,44.819383,Belgrade,Belgrade
LYBT,20.257506,44.935331,Batajnica,Batajnica
LYPG,19.251878,42.359394,Podgorica,Podgorica
LYNI,21.853722,43.337289,Nis,Nis
BKPR,21.035834,42.572778,Pristina,Pristina
LATI,19.720556,41.414722,Tirana,Tirana
LWSK,21.621433,41.961614,Skopje,Skopje
LWOH,20.742328,41.179922,Ohrid,Ohrid
LGKR,19.912222,39.601944,Ioannis Kapodistrias,Kerkira
LGKZ,21.841667,40.285833,Filippos,Kozani
LGIO,20.821944,39.697222,Ioannina,Ioannina
LGLR,22.448611,39.648611,Larisa AB,Larisa
LGKF,20.501111,38.121111,Kefallinia,Kefallinia
LGPZ,20.766667,38.926111,Aktion AB,Preveza
LGRX,21.416667,38.15,Araxos AB,Araxos
LGZA,20.884167,37.751111,Dionysios Solomos,Zakinthos
LGAD,21.291389,37.925278,Andravida AB,Andravida
LGKL,22.025389,37.068417,Kalamata AB,Kalamata
FTTC,20.848889,13.847222,Abeche,Abeche
FNSA,20.433333,-9.7,Saurimo,Saurimo
FNUE,19.889899,-11.771116,Luena,Luena
FYGB,18.974722,-22.504722,Gobabis,Gobabis
FAUP,21.259661,-28.401022,Upington Intl,Upington
FACV,19.733227,-31.502956,Calvinia,Calvinia
FAGG,22.375,-34.006667,George,George
ENHF,23.668611,70.679722,Hammerfest,Hammerfest
ENHV,25.983611,71.009722,Valan,Honningsvag
ENAT,23.371667,69.976111,Alta,Alta
ENNA,24.973889,70.066667,Banak,Lakselv
EFET,23.4275,68.364444,Enontekio,Enontekio
EFKT,24.848055,67.698611,Kittila,Kittila
EFRO,25.830833,66.561667,Rovaniemi,Rovaniemi
EFKE,24.584722,65.779167,Tornio,Kemi
EFOU,25.355556,64.929167,Oulu,Oulu
EFKK,23.139167,63.720278,Kruunupyy,Kokkola-Pietarsaari
EFSI,22.831944,62.693611,Seinajoki,Seinajoki
EFKA,23.051389,63.124167,Kauhava AB,Kauhava
EFJY,25.672778,62.400833,Jyvaskyla,Jyvaskyla
EFTP,23.587778,61.415278,Pirkkala,Tampere
EFHA,24.789167,61.856389,Halli AB,Halli
EEEI,24.208467,59.260286,Amari,Amari
EFHF,25.044167,60.253889,Malmi,Helsinki
EFHK,24.963333,60.317222,Vantaa,Helsinki
EETN,24.8325,59.413333,Tallinn,Tallinn
EEKA,22.830833,58.990833,Kardla,Kardla
EEKE,22.509445,58.23,Kuressaare,Kuressaare
EEPU,24.472778,58.418889,Parnu,Parnu
EVRA,23.971197,56.923661,Riga Intl,Riga
EYSA,23.394975,55.893886,Siauliai Intl,Siauliai
EYKA,24.084778,54.963919,Kaunas Intl,Kaunas
UMMG,24.055,53.601667,Grodno,Grodno
EYVI,25.287803,54.637075,Vilnius Intl,Vilnius
UMBB,23.898056,52.108333,Brest,Brest
UKLL,23.956111,49.8125,L'viv,L'viv
UKLR,26.142778,50.608055,Rivne,Rivne
UKLI,24.686111,48.884167,Ivano-Frankivs'k,Ivano-Frankivs'k
UKLN,25.981667,48.259722,Chernivtsi,Chernivtsi
LRSM,22.885606,47.703414,Satu Mare,Satu Mare
LRBM,23.466219,47.65825,Tautii Magheraus,Baia Mare
LRCT,23.892774,46.501191,Campia Turzii,Campia Turzii
LRCL,23.686119,46.785092,Cluj Napoca,Cluj-Napoca
LRTM,24.412525,46.467714,Vidrasau,Targu Mures
LRSB,24.091183,45.7858,Sibiu,Sibiu
LRCV,23.888533,44.318145,Craiova,Craiova
LROP,26.08512,44.570992,Henri Coanda,Bucharest
LRBS,26.103594,44.503484,Baneasa,Bucharest
LBSF,23.408333,42.695,Sofia,Sofia
LBGO,25.7125,43.151945,Gorna Oryahovitsa,Gorna Oryahovitsa
LBPD,24.850833,42.067778,Plovdiv,Plovdiv
LGKV,24.619722,40.913889,Megas Alexandros,Kavala
LGAL,25.956111,40.855834,Dimokritos,Alexandroupolis
LGTS,22.970917,40.519722,Makedonia,Thessaloniki
LGLM,25.236389,39.918055,Limnos,Limnos
LGBL,22.795833,39.220556,Almiros AB,Nea Anchialos
LGSK,23.504167,39.178333,Alexandros Papadiamandis,Skiathos
LGTG,23.55,38.333333,Tanagra AB,Tanagra
LGEL,23.553611,38.068333,Elefsis AB,Elefsis
LGSY,24.488056,38.968334,Skiros AB,Skiros
LGHI,26.141111,38.344445,Chios,Chios
LGAV,23.9445,37.9367,Eleftherios Venizelos Intl,Athens
LGSO,24.95,37.423611,Syros,Syros
LGMK,25.347278,37.437305,Mikonos,Mikonos
LGPA,25.127222,37.013611,Paros,Paros
LGNX,25.368611,37.082222,Naxos,Naxos
LGKC,23.025,36.291667,Kithira,Kithira
LGSA,24.151667,35.532222,Ioannis Daskalogiannis,Chania
LGSR,25.479167,36.399167,Santorini,Santorini
LGIR,25.180278,35.339722,Nikos Kazantzakis,Iraklion
FYKM,24.176667,-17.634167,Katima Mulilo,Katima Mulilo
FBKE,25.1626,-17.830847,Kasane,Kasane
FVFA,25.84,-18.094167,Victoria Falls,Victoria Falls
FLLI,25.818611,-17.818889,Livingstone,Livingstone
FBMN,23.428055,-19.9725,Maun,Maun
FBSK,25.918889,-24.555833,Sir Seretse Khama Intl,Gaborone
FAMM,25.54447,-25.807447,Mafikeng,Mafikeng
FAKM,24.763472,-28.80175,Kimberley,Kimberley
FAPE,25.610278,-33.99,Port Elizabeth,Port Elizabeth
ENMH,27.826667,71.029722,Mehamn,Mehamn
ENBV,29.034167,70.871667,Berlevag,Berlevag
ENBS,29.6925,70.600278,Batsfjord,Batsfjord
ENVD,29.844722,70.065278,Vadso,Vadso
ENKR,29.887778,69.725,Hoybuktmoen,Kirkenes
EFIV,27.413889,68.610834,Ivalo,Ivalo
EFKS,29.231945,65.990278,Kuusamo,Kuusamo
EFKI,27.6875,64.284167,Kajaani,Kajaani
EFKU,27.794445,63.008611,Kuopio,Kuopio
EFVR,27.868611,62.171111,Varkaus,Varkaus
EFJO,29.624445,62.658889,Joensuu,Joensuu
EFSA,28.945,61.942778,Savonlinna,Savonlinna
EFMI,27.2,61.686389,Mikkeli,Mikkeli
EFUT,26.938055,60.896389,Utti AB,Utti
EFLP,28.148611,61.045833,Lappeenranta,Lappeenranta
EETU,26.690278,58.3075,Ulenurme,Tartu
ULOO,28.398333,57.785,Pskov,Pskov
UMMM,27.541666,53.865,Minsk-1,Minsk
UMMS,28.0325,53.8825,Minsk-2,Minsk
LUBL,27.782222,47.838611,Balti Intl,Balti
LRSV,26.354025,47.687478,Salcea,Suceava
LRIA,27.620045,47.178758,Iasi,Iasi
LRBC,26.910278,46.521944,Bacau,Bacau
LUKK,28.930833,46.927778,Chisinau Intl,Chisinau
LRTC,28.714447,45.062875,Cataloi,Tulcea
LRCK,28.488453,44.362114,Constanta,Constanta
LBWN,27.825278,43.231944,Varna,Varna
LBBG,27.515278,42.570278,Burgas,Burgas
LTBU,27.916111,41.132222,Corlu AB,Tekirdag
LTBA,28.813889,40.976111,Ataturk,Istanbul
LTFJ,29.309167,40.898333,Sabiha Gokcen,Istanbul
LTBG,27.982778,40.315555,Bandirma AB,Balikesir
LTBF,27.932778,39.615556,Balikesir AB,Balikesir
LTBR,29.549444,40.248889,Yenisehir AB,Bursa
LGMT,26.597851,39.057347,Odysseas Elytis,Mitilini
LTBJ,27.155,38.289167,Adnan Menderes,Izmir
LGSM,26.912778,37.690278,Samos,Samos
LGKO,27.091667,36.795555,Ippokratis,Kos
LTFE,27.681389,37.247222,Bodrum,Milas
LTAY,29.705,37.787778,Cardak AB,Denizli
LTBS,28.791389,36.7125,Dalaman,Mugla
LGRP,28.086111,36.405278,Diagoras,Rodos
LGKP,27.15,35.416667,Karpathos,Karpathos
HEMM,27.221667,31.325278,Mersa Matruh,Mersa Matruh
HEAX,29.946389,31.181667,Alexandria Intl,Alexandria
HEBA,29.695828,30.918142,Borg El Arab Intl,Alexandria
HTKA,29.670192,-4.885083,Kigoma,Kigoma
FVKB,28.885,-16.519444,Kariba Intl,Kariba
FVBU,28.624722,-20.018333,J.M. Nkomo,Bulawayo
FBFT,27.482095,-21.160769,Francistown,Francistown
FBSP,27.820458,-22.0566,Selebi-Phikwe,Selebi-Phikwe
FAPP,29.458528,-23.845333,Polokwane Intl,Polokwane
FALA,27.924675,-25.939711,Lanseria Intl,Lanseria
FAVV,27.9625,-26.575,Vereeniging,Vereeniging
FAGC,28.140547,-25.987067,Grand Central,Grand Central
FAWB,28.216667,-25.65,Wonderboom,Pretoria
FASI,28.4,-26.25,Springs,Springs
FAEO,29.980456,-26.497814,Ermelo,Ermelo
FABL,26.303964,-29.093789,Bloemfontein Intl,Bloemfontein
FAUT,28.673611,-31.545833,K.D. Matanzima,Umtata
FAEL,27.821667,-33.035,East London,East London
ENSS,31.045,70.355278,Svartnes,Vardo
ULMM,32.746667,68.781667,Murmansk,Murmansk
ULLI,30.265,59.8,Pulkovo,St Petersburg
UMII,30.351667,55.126389,Vitebsk,Vitebsk
UMOO,30.096111,53.955556,Mogilev,Mogilev
UMGG,31.018333,52.527222,Gomel,Gomel
UKKM,30.193611,50.600278,Antonov,Kyiv
UKKK,30.451111,50.401944,Zhuliany,Kyiv
UKBB,30.895,50.345,Boryspil',Kyiv
UKDR,33.21,48.043333,Lozuvatka,Kryvyi Rih
UKOO,30.678056,46.426945,Odesa,Odesa
UKON,31.920833,47.058056,Mykolaiv,Mykolaiv
LTAS,32.099722,41.515833,Caycuma,Zonguldak
LTBQ,30.082778,40.732222,Topel AB,Izmit
LTBI,30.582778,39.782222,Eskisehir,Eskisehir
LTBY,30.539587,39.817221,Anadolu,Eskisehir
LTAE,32.566389,40.082222,Akinci AB,Ankara
LTAC,32.995172,40.128247,Esenboga,Ankara
LTAN,32.566389,37.982222,Konya AB,Konya
LTFC,30.381944,37.865,Suleyman Demirel,Isparta
LTAI,30.792778,36.900278,Antalya,Antalya
LCPH,32.484667,34.7195,Pafos Intl,Pafos
LCLK,33.630333,34.878833,Larnaca Intl,Larnaca
LCRA,32.987833,34.590333,Akrotiri AB,Akrotiri
HEPS,32.24,31.279444,Port Said,Port Said
HECA,31.413889,30.111389,Cairo Intl,Cairo
HEAT,31.011945,27.046389,Asyut Intl,Asyut
HELX,32.706389,25.670833,Luxor Intl,Luxor
HESN,32.819975,23.964355,Aswan Intl,Aswan
HEBL,31.611667,22.375833,Abu Simbel,Abu Simbel
HSSS,32.553153,15.590356,Khartoum,Khartoum
HULI,32.916667,2.25,Lira,Lira
HUEN,32.440542,0.040814,Entebbe Intl,Entebbe
HUJI,33.2,0.45,Jinja,Jinja
HTBU,31.816667,-1.333333,Bukoba,Bukoba
HRYR,30.133125,-1.966561,Kigali Intl,Kigali
HTMW,32.931933,-2.444128,Mwanza,Mwanza
HTTB,32.828611,-5.073611,Tabora,Tabora
HTSU,31.606333,-7.950389,Sumbawanga,Sumbawanga
HTMB,33.456708,-8.915056,Mbeya,Mbeya
FQTT,33.639722,-16.108333,Chingozi,Tete
FVHA,31.093889,-17.932732,Harare Intl,Harare
FQCH,33.429583,-19.148583,Chimoio,Chimoio
FAKN,31.099278,-25.391583,Kruger Mpumalanga Intl,Kruger Mpumalanga
FDMS,31.307778,-26.528611,Matsapha Intl,Manzini
FQMA,32.573147,-25.919947,Maputo,Maputo
FDST,31.940972,-26.443193,Siteki,Siteki
UUWW,37.275,55.598334,Vnukovo,Moscow
UUEE,37.415,55.971667,Sheremetyevo,Moscow
UUBP,34.178333,53.213333,Bryansk,Bryansk
UUOK,36.296667,51.751667,Vostochny,Kursk
UUOB,36.591667,50.643333,Belgorod,Belgorod
UKHH,36.291389,49.924722,Osnova,Kharkiv
UKDE,35.316389,47.867222,Mokraya,Zaporizhzhia
UKDD,35.100556,48.357222,Dnipropetrovs'k,Dnipropetrovs'k
URKA,37.348334,45.001667,Vityazevo,Anapa
LTAP,35.516389,40.8325,Merzifon AB,Amasya
LTFH,36.548611,41.265556,Carsamba,Samsun
LTAW,36.373611,40.311667,Tokat,Tokat
LTAR,36.9025,39.814167,Sivas,Sivas
LTAZ,34.526389,38.776389,Kapadokya,Nevsehir
LTAU,35.495278,38.770278,Erkilet AB,Kayseri
LTAG,35.425894,37.0021,Incirlik AB,Adana
LTAF,35.283055,36.9825,Adana,Adana
